PV1READ,Female,ESCS,METASUM,PERFEED,HOMEPOS,ADAPTIVITY,TEACHINT,ICTRES,JOYREAD,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,SWBP,MASTGOAL,BELONG,SCREADCOMP,SCREADDIFF,PISADIFF
650.279,Male,0.5619,-0.57,0.7743,0.0517,-0.5786,-0.7827,0.0895,-0.7553,-0.6583,1.1811,-0.1015,-0.4342,0.7301,-0.8444,-0.3184,0.1222,-0.556,0.2705
531.746,Male,1.7466,-0.18,1.251,1.9717,-2.2652,-0.8687,1.2943,-1.2014,1.0844,2.0054,1.1448,-0.0288,1.2386,-0.5266,2.7249,1.2374,0.0755,-0.7816
596.663,Female,0.3259,0.21,0.5121,0.3643,0.1915,0.9276,1.8669,0.5572,1.0844,0.1244,0.5693,1.4083,-0.5928,-0.5589,-0.6693,1.1971,-0.6311,-1.272
498.897,Male,0.6003,-1.72,0.7743,0.2609,0.4572,1.8245,1.8669,-1.9715,1.0844,-0.2661,-0.772,0.1097,1.2386,0.5761,0.6401,-0.849,2.7752,1.0453
333.631,Male,-1.1802,-0.18,0.7743,-0.9091,0.4572,0.1744,0.2377,-1.4882,1.0844,0.1956,-0.1015,-0.687,-0.5928,0.5761,-0.4415,-0.4419,1.2421,0.2705
690.147,Male,0.7907,0.21,1.0179,0.187,0.1915,0.1744,-0.1536,0.7942,0.4626,-0.9792,-0.1015,-0.7592,-1.3186,-0.2151,0.1935,1.8839,-1.8876,-1.272
606.953,Female,0.6881,0.59,0.7743,0.232,2.0073,1.8245,-0.1443,1.2316,1.0844,-0.733,1.1448,-0.687,1.2386,0.8347,0.4766,0.8214,-1.8876,-1.272
543.103,Male,-0.0976,-1.72,-0.0363,0.1026,-0.1687,1.2662,-0.5901,-1.9715,-1.4024,0.992,1.1448,-0.4342,-1.1176,-0.8444,-0.9331,-2.4403,2.7752,3.0064
501.549,Male,0.5697,0.59,-1.1311,-0.1115,0.1915,-0.5905,0.1118,-1.0279,1.0844,1.1811,1.8164,0.4637,-0.5928,-0.4347,-0.3184,0.1222,-0.524,0.2705
668.229,Female,0.8767,0.98,-0.9181,0.5079,0.5464,1.8245,0.7693,0.4627,0.4667,-0.5707,0.9982,1.8905,0.7301,-0.094,-0.9165,0.1222,-0.0362,-0.7816
522.491,Female,-1.3026,-0.57,0.7743,-1.2294,0.4572,1.3209,-0.6231,-0.4556,-0.6583,-0.733,-0.1015,0.4637,-0.5928,0.5761,-1.186,-0.7391,0.3787,0.8232
619.907,Male,1.1327,-0.18,1.458,0.5739,0.4599,-0.2934,0.2272,0.1984,-0.6583,-0.2661,-0.1015,0.1097,-0.5928,-0.8444,-0.3184,0.1222,-0.524,-0.2888
513.818,Female,1.0808,0.98,0.2682,1.2876,-0.5786,0.1744,1.2943,1.062,1.0844,0.7871,-0.7233,0.052,0.7301,0.7181,0.9517,1.8839,-0.663,0.2705
344.2,Male,0.625550096,-2.037659752,-1.450577381,0.773509896,-0.791813026,-1.099941838,0.244185751,-1.165562872,-0.86699423,0.109283958,-1.497998892,0.180427653,0.68594987,-0.318813451,-1.683263448,0.597624586,-0.647448106,1.214269504
588.022,Male,-0.42,0.21,-0.8111,-0.0489,0.7397,-0.2934,0.6901,-0.2204,1.0844,-0.6888,0.6291,-1.4242,-0.5928,0.7181,-0.4415,-1.0985,0.795,-0.2888
516.566,Female,0.4254,0.98,-0.3253,0.4633,-0.5786,0.1744,-0.1536,1.4205,0.0281,-0.6888,1.0596,0.4637,1.2386,0.3468,-0.7814,0.1222,1.2421,1.1904
592.59,Female,0.4851,1.36,-1.6391,0.3204,-1.4494,0.6797,-0.349,1.2586,-0.6952,0.411,0.7068,1.3423,1.2386,0.3133,1.4685,1.8839,-1.0064,-0.6451
660.246,Female,1.646,1.36,-0.3253,1.9714,-1.4494,-0.2934,1.8669,2.6131,1.0844,-0.2047,-0.1015,1.8905,1.2386,-0.094,-0.3184,0.8214,-0.0697,0.2705
625.395,Male,-0.2709,0.21,0.3993,-0.2066,-0.5819,0.0814,0.0895,-0.1542,1.0844,0.7871,0.7068,0.052,1.2386,-0.2151,-0.1939,0.1222,-1.1635,-0.5536
577.491,Female,0.9442,0.59,-0.7784,0.6708,-0.5819,-0.2934,0.6901,0.0127,1.0844,0.7871,1.8164,1.8905,1.2386,1.8524,2.7249,1.8839,-1.8876,-1.272
565.627,Male,0.0521,-0.18,-0.4521,-0.8689,-0.4708,0.1744,-0.349,-0.4064,1.0844,1.2643,0.7068,0.8207,-0.5928,-0.4347,-0.7362,-0.4089,0.9065,-1.272
571.276,Female,0.4471,0.59,0.2012,0.6385,0.836,0.658,0.4826,0.0797,-0.6117,-0.6888,-1.4028,1.8905,0.7301,0.2224,-0.9995,1.8839,-1.126,-0.7816
613.711,Male,0.5346,1.36,1.251,0.2285,0.5464,-0.2934,0.333,-1.2321,-0.6583,0.1956,-1.034,-0.2006,1.2386,-0.8444,0.6738,-0.825,-0.524,0.2705
637.183,Female,0.819,-0.57,-0.3253,-0.2913,-1.0504,-0.8262,0.5447,-0.0721,1.0844,-0.2661,0.6291,0.8794,0.7301,1.8524,-0.9836,-1.3543,0.795,-0.8863
735.624,Male,1.1093,0.59,0.7743,1.6291,-0.1716,0.1744,0.9144,-0.3464,-0.6583,0.1956,0.5693,-1.109,-0.5928,0.5761,-0.1939,1.8839,0.5082,-0.6346
531.971,Male,-0.2237,0.21,2.0165,-0.3952,-0.1687,0.5665,-0.349,-0.3875,0.4667,2.0054,1.8164,-1.4869,0.7301,0.1123,0.0348,0.1222,-0.0697,0.2705
627.018,Male,0.7805,1.36,0.5121,0.8558,-0.1687,0.636,0.2363,0.6523,1.0844,1.2643,-0.772,0.4637,-1.3186,0.9703,-1.1206,0.6994,-0.0697,-1.272
447.852,Male,-0.1977,-1.72,-0.3253,0.9898,-0.5786,0.1744,0.9144,0.1372,-0.6583,0.1956,-0.9834,0.4637,-1.3959,0.5761,-0.445,-1.0985,1.2421,1.6524
221.999,Male,1.2944,-1.72,2.0165,1.1905,-2.2652,1.8245,0.0568,0.2641,0.443,1.1811,-1.3692,1.0671,1.2386,1.8524,-0.8815,1.8839,2.7752,-0.6346
672.305,Female,0.5063,0.21,0.5121,0.0386,-0.1687,-0.6079,0.3692,0.4627,1.0844,0.6314,1.8164,0.4637,0.7301,0.4317,-0.3489,-0.825,-0.0362,-0.6346
614.999,Male,1.0752,1.36,2.0165,0.8593,0.1915,1.3209,0.0895,0.1984,0.0083,-0.5707,-1.034,1.8905,0.1869,1.1969,1.4903,-0.4419,0.0755,0.9672
668.324,Female,0.6737,1.36,2.0165,0.1344,0.4572,-0.2934,0.333,1.0123,0.4667,-0.2047,0.7068,1.8905,0.1869,0.5761,-0.3184,0.8214,-0.0362,-0.4021
631.031,Male,0.1123,-0.57,0.7743,0.0994,-0.1687,0.1744,-0.3918,-0.2222,1.0844,-0.9792,-0.1015,0.4637,0.7301,0.1123,0.3241,-0.7391,0.8207,-1.272
607.456,Female,0.6604,-1.72,-0.3253,0.2844,-0.1716,0.1744,0.1042,-0.186,1.0844,0.7871,-0.7233,0.4637,-1.566,0.8347,-1.6203,-0.4089,0.795,0.2705
583.309,Male,0.5407,0.98,0.7743,0.4175,2.0073,1.3209,-0.349,0.4627,1.0844,0.4352,1.8164,1.8905,0.1869,1.8524,0.779472506,0.1222,0.409,-1.272
661.217,Female,1.4309,1.36,-0.3253,1.8922,0.836,-0.2934,1.8669,0.3252,-1.1507,-0.9792,-0.6545,1.8905,1.2386,-0.4347,-0.4509,-0.4089,-0.0697,0.2705
638.884,Male,0.7872,1.36,0.7743,0.4661,0.4572,0.1744,-0.281,0.8628,-0.6583,0.1956,-0.1015,-0.687,1.2386,0.5761,-0.0358,0.1222,-0.0697,0.2705
668,Female,-0.2602,1.36,-0.7784,0.6829,0.836,-0.9944,1.8669,0.5935,1.0844,-0.0591,0.1187,1.8905,-1.1176,-0.094,-0.1843,0.8214,-1.126,-0.6346
389.319,Female,-2.1663,0.59,0.2682,-1.4488,-0.1687,0.6134,-0.5742,-0.2704,0.0281,0.1244,-0.1015,0.5949,-1.3186,0.1123,-0.7587,-0.825,0.497206056,0.9672
702.718,Female,0.1299,0.98,-0.3253,1.0406,0.1915,0.1744,0.6901,1.6946,0.0281,-0.733,0.6291,0.0208,-0.5928,-0.2151,-0.4509,-0.4089,0.409,0.2705
615.701,Female,-0.7273,0.59,0.0728,-0.3629,-1.0504,0.9276,-0.1536,1.7513,1.0844,1.1811,1.8164,1.8905,1.2386,1.8524,1.4903,0.1222,-1.126,0.2705
493.654,Female,0.6898,-1.72,-0.122,-0.2809,0.4572,0.1744,-0.2923,0.8628,1.0844,0.7871,-0.1015,0.4637,-0.5928,0.8347,-0.3184,1.2374,-0.0362,0.2705
549.596,Female,0.134,0.506811181,0.0728,0.2642,-0.5786,-1.0615,-0.5986,-0.3571,1.0844,-2.345,1.8164,1.758170382,-1.566,1.8524,-0.9278,1.8839,1.1604,-0.7816
450.073,Female,1.0635,-1.72,-1.256,0.4558,0.4572,-1.0615,1.2943,-0.4081,-0.6583,-0.9792,-1.1187,1.8905,-1.8489,-1.6071,-1.2647,-1.0985,1.6792,1.6524
518.362,Male,-1.3009,0.21,1.1537,-1.1875,-0.2644,0.1744,-0.3918,-1.1285,1.0844,0.992,0.0273,1.8905,-1.1176,-0.9441,-0.3184,-1.8008,1.7046,0.9567
527.457,Female,0.0199,-1.72,0.0728,-0.4426,-0.5786,-0.6079,0.0895,0.7789,1.0844,0.0113,-0.1015,-0.687,0.6502,0.676,0.3241,0.8214,0.8207,0.9672
487.921,Male,-1.0658,-0.57,-1.6391,-1.4937,-2.2652,-2.2177,-1.6616,-2.7114,-2.5375,2.0054,1.8164,1.0109,1.2386,1.8524,-3.2367,1.8839,-1.8876,-1.272
597.591,Female,-0.6066,1.36,0.2012,0.2236,0.1941,0.1744,-0.044,2.6131,1.0844,0.7871,0.9982,-0.3799,-1.3186,1.8524,-0.445,1.8839,-1.0064,-1.272
544.554,Female,1.0748,0.805969962,-0.3253,0.8809,0.1067,-0.8547,0.6901,-0.2406,0.4667,-0.4112,-0.1015,-0.687,-0.5928,0.5761,-0.3184,0.1222,-1.8876,0.2705
458.937,Male,1.2129,1.36,-0.0363,0.6107,0.1041,0.2598,0.9144,-1.1538,1.0844,2.0054,0.6291,0.8207,1.2386,1.1969,2.7249,0.1222,-0.0697,-1.272
545.597,Male,-0.8721,0.59,-1.6391,0.1909,-0.9282,0.2598,0.656,-0.1376,1.0844,1.1811,-0.1015,1.8905,-1.3186,0.5761,-1.076,0.1222,-0.0362,-0.8863
617.012,Female,1.1122,-0.18,-0.3253,0.4015,0.4572,0.9276,0.3092,0.638,0.4667,0.7871,0.6291,1.8905,-0.5928,1.8524,-0.3184,1.8839,-1.8876,-1.272
527.163,Male,-0.0664,0.21,1.3195,-0.7442,1.323,1.3209,-0.1536,-1.793,0.4667,2.0054,1.8164,-1.8939,1.2386,0.5761,1.4903,-1.4704,1.49,0.2705
744.926,Female,0.6858,-0.18,-0.3253,1.4472,0.4572,1.3209,1.8669,-0.3253,0.4667,-0.2661,-0.1015,0.4637,-0.5928,-0.2151,0.3018,1.8839,-1.8876,-1.272
633.111,Male,-0.8285,-0.18,0.7743,-1.4929,0.836,0.1744,-0.94,0.3568,1.0844,-0.4112,0.6291,1.1422,1.2386,1.8524,0.9782,1.8839,-1.8876,-1.272
339.507,Male,0.2325,-1.72,0.0728,-0.2252,-0.5786,-0.2934,0.0895,0.1499,0.0083,0.7871,-0.1015,-0.687,0.1869,0.4449,0.4402,0.1222,-0.0362,0.8232
385.163,Female,-0.9145,-0.18,2.0165,-0.2376,2.0073,0.8674,-0.1255,2.0787,1.0844,-0.9792,1.8164,1.4083,-0.5928,1.8524,1.4326,-0.4735,0.6798,1.4058
634.321,Female,0.8729,0.59,0.7743,0.3741,0.836,-0.5905,-0.1536,2.6131,1.0844,2.0054,1.1448,-0.927844804,-0.5928,1.8524,0.6818,0.6994,-0.524,-1.272
547.219,Female,1.2837,0.59,0.0728,1.352,1.1853,1.8245,0.9144,1.5482,1.0844,2.0054,1.1448,1.8905,1.2386,1.8524,0.9423,1.8839,-1.126,-1.272
644.407,Male,1.8412,0.98,1.1225,2.0499,0.937,1.3209,1.8669,0.4627,1.0844,-0.2047,1.8164,0.052,0.1869,1.4751,-0.0358,0.1222,-1.0064,-1.272
510.947,Female,-0.1901,0.21,1.251,0.6246,0.836,1.8245,0.333,0.8628,1.0844,0.1956,-0.1015,1.3423,0.1869,0.8347,-0.6913,1.8839,0.409,-1.272
619.128,Female,0.0168,0.21,-0.0363,0.1559,0.1041,0.1744,0.9144,-1.557,0.4626,-0.2661,-0.6545,0.4637,0.5012,-1.1295,-0.3184,-1.0985,0.409,0.2705
505.552,Male,-1.1449,-0.18,1.3195,-0.8559,0.4572,0.9684,-1.2176,0.3171,-0.6583,-0.2661,-0.772,-0.3799,-0.5928,-0.6331,-0.6464,0.1222,-0.663,-0.5536
573.241,Male,1.4326,-0.57,2.0165,1.7264,2.0073,1.8245,0.5557,1.2316,1.0844,2.0054,1.8164,0.4637,1.2386,1.8524,0.1554,1.2374,-0.663,-0.5536
637.832,Male,0.3544,0.98,0.2012,-0.1978,0.1915,-0.3449,-0.0298,1.1194,-0.6583,-0.5707,0.5693,0.052,-1.1176,-1.1405,-0.7362,0.1222,-0.663,-1.272
550.042,Male,1.7148,-0.18,0.7743,1.8747,0.836,0.6134,0.9144,2.6131,0.0281,0.6314,-0.6545,-0.687,0.1869,0.1123,1.4685,1.8839,0.439,-1.272
392.454,Male,0.9693,0.98,2.0165,-0.0811,0.1941,1.3209,-0.1536,0.3568,-2.5375,0.3709,-0.7233,-1.4242,-1.7969,0.676,0.9683,0.1222,-1.8876,-1.272
623.474,Female,1.2201,1.36,-0.3253,1.0545,-0.5786,0.1744,0.333,1.7513,1.0844,2.0054,1.1448,0.4637,-0.5928,1.8524,-0.3184,0.1222,-0.0697,0.2705
422.277,Male,-0.2648,-2.664073496,-0.3253,-0.8459,-0.5786,-1.0615,-0.9272,-0.7077,-1.313196112,0.1244,-1.071,-0.687,-0.800916845,-1.813560358,-0.06144286,0.1222,-0.0697,0.787513779
599.725,Male,1.76,-0.18,0.0728,2.0269,0.1915,0.5665,1.2943,-0.0841,1.0844,0.7871,0.9982,0.8794,-1.1176,0.3468,-0.3184,-0.4089,0.5082,-0.7816
708.753,Male,1.2998,1.36,0.890572798,0.6998,0.1941,1.8245,0.0595,-0.1542,0.0083,0.1244,-0.6545,-0.3799,-0.5928,-0.5467,0.3622,0.8552,0.9065,0.2705
484.486,Female,1.0472,-1.72,0.2012,0.7035,0.836,0.8674,1.2943,0.0127,1.0844,-0.9792,0.6291,1.8905,-0.5928,0.8347,-0.6693,0.1222,0.409,0.7192
704.039,Female,-0.2227,1.36,-1.1311,0.0548,0.5437,1.2403,0.4545,0.5587,0.4667,0.2653,-0.6545,1.8905,-1.8489,-2.0701,-1.1229,-0.4089,1.2658,0.7192
601.726,Male,1.5201,-1.34,1.1225,1.9579,2.0073,1.8245,0.5447,-0.9873,1.0844,-0.2661,-0.1015,-0.0845,-0.5928,-0.2151,2.7249,0.1222,-0.663,-1.272
632.95,Female,1.4337,0.59,0.7743,1.3305,-1.4494,0.1744,0.333,2.0787,1.0844,-0.2047,0.6291,1.8905,-0.5928,0.5761,-1.475,1.8839,0.0755,-0.6346
503.76,Male,0.9138,0.21,0.7743,0.3307,-0.1687,0.1744,1.8669,-0.2704,-0.6583,0.1956,-0.6545,-0.3799,-0.3236,-0.4347,-0.4687,-0.4089,0.9065,1.2958
525.661,Female,1.5558,0.59,1.5844,1.5209,2.0073,1.8245,0.3692,-0.1542,1.0844,-0.2047,-2.7365,0.9606,-0.5928,-1.8213,2.1143,-0.4089,1.137,-0.4593
411.129,Male,0.6577,-1.72,0.3993,0.5621,0.937,-0.3689,0.0595,-0.4389,-1.1534,0.1956,-0.7233,-0.687,0.1869,-0.4347,-0.445,-0.825,0.5082,0.8232
632.915,Female,1.2094,-0.57,-0.507,0.8401,0.1941,-0.8261,0.656,0.4627,1.0844,0.1956,-2.7365,0.052,-1.566,-0.4684,-0.8273,1.8839,-1.8876,-1.272
717.864,Male,1.4754,0.98,1.5844,1.3544,0.4546,0.9684,1.8669,2.6131,0.4667,-0.2047,0.5693,0.0208,-0.5928,0.8347,-0.6621,1.2374,-1.8876,-1.272
594.798,Female,1.1816,0.21,0.0728,0.9289,0.4572,0.1744,0.0595,-0.0176,-1.1534,-0.9792,-0.772,1.1911,-0.049253265,-1.2137,-0.77,0.1222,-0.0697,0.2705
631.767,Female,1.0105,-0.18,-0.3253,0.2557,-0.0791,0.1744,0.1042,0.0995,-1.1664,0.1956,-0.772,1.8905,-1.566,0.3468,-0.9331,-1.4439,1.5959,0.2705
553.956,Female,0.8033,1.36,0.7743,-0.0128,0.2757,0.8674,-0.3918,2.6131,0.4626,-0.9792,-0.1015,0.4637,-1.1176,0.0006,-1.8795,0.1222,0.409,-1.272
545.039,Male,1.7379,0.98,-0.3253,2.3117,0.4572,-0.6079,1.2943,-0.1542,-0.6583,-0.733,-1.3692,-0.687,-0.5928,-0.4347,-0.3184,1.8839,-1.0064,-1.272
524.4,Male,1.565,0.59,2.0165,1.5954,2.0073,1.8245,0.656,-1.793,1.0844,0.7871,-2.7365,-1.2792,1.2386,1.8524,2.7249,1.8839,-1.0064,-1.272
632.895,Male,0.8621,0.59,-0.3253,0.4841,0.1941,0.1744,0.0895,0.391,-0.6583,-1.2708,0.0273,1.0944,-0.5928,-1.4271,-1.0572,0.1222,-0.1817,-1.272
474.605,Female,-0.5675,-0.57,1.0179,-0.9328,0.1915,1.3209,-1.9751,-0.4389,1.0844,0.1956,-0.1015,1.4083,1.2386,1.8524,-0.3184,-0.825,0.795,0.8232
591.2,Male,1.4531,0.98,0.5121,1.0621,0.4572,-0.6079,0.0595,0.7546,1.0844,-0.2661,-0.1015,0.4637,-0.5928,-0.8147,-0.4415,1.8839,-0.0697,0.2705
593.17,Female,1.2074,-1.72,0.7743,1.2997,-0.5786,-0.2934,1.2943,0.0995,1.0844,-0.733,-0.6545,0.4637,1.2386,0.5761,-0.3184,0.1222,-0.0697,0.2705
553.254,Male,0.7044,0.21,-0.3253,-0.1699,0.1093,0.1744,0.3692,0.638,0.024,2.0054,-0.1015,-1.8939,1.2386,-0.4347,0.705,1.8839,-1.126,-1.272
508.062,Female,1.2978,1.36,0.3993,0.9113,-0.9282,0.1744,0.6901,1.7513,-0.6952,0.7871,-1.071,1.8905,-1.3186,-0.4347,0.0348,1.8839,-0.0697,0.2705
726.43,Male,0.8086,0.59,0.7743,-0.4018,0.1915,1.3209,-0.349,0.9011,-0.6583,-0.5707,-1.071,0.5949,-1.566,0.1901,-0.5015,0.6632,-1.0064,-1.272
680.124,Male,1.5235,-0.18,0.7743,1.5428,-0.5786,0.1744,0.9144,0.638,-0.6583,-0.2661,0.6291,-0.3799,0.5012,0.1123,0.0348,1.8839,-0.524,-1.272
627.587,Female,-0.208,1.36,-1.6391,0.017,-0.9282,-0.3689,-0.1536,0.1499,-0.6117,-2.345,-0.772,-0.3799,-0.5928,-0.8444,-0.9111,-1.649196928,0.9065,0.2705
553.862,Female,0.2654,1.36,0.7743,0.4655,0.5464,1.3209,1.8669,0.1984,0.0281,-0.4112,-1.3246,1.8905,-0.5928,-1.3457,-0.7026,0.1222,-0.6949,0.2705
591.434,Male,-0.4997,-1.72,0.7743,-0.1069,-0.0791,0.1744,-0.4985,-1.557,1.0844,-2.345,-0.1015,-0.687,-0.5928,-0.4347,-0.3184,0.1222,-0.524,0.2705
547.012,Female,1.024,-1.72,-1.6391,0.7383,-2.2652,-1.0078,0.333,0.0127,1.0844,-0.0326,1.8164,0.5949,1.2386,1.8524,0.9683,0.1919,0.9065,0.7192
519.657,Male,1.1962,0.59,-0.4521,0.514,-1.4494,-0.2934,-0.14,-0.4389,-0.6583,-1.7009,-0.8174,1.4083,-0.5928,-2.5252,-0.9694,-0.5196,0.0755,0.9672
583.798,Male,1.0084,0.59,-1.1311,0.7014,-0.4708,-0.6572,0.4826,-0.1542,1.0844,1.2643,-0.1982,-1.4869,0.5012,0.3133,0.8801,1.8839,-0.0362,-0.2888
564.681,Female,1.2383,0.21,2.0165,0.9085,0.1941,1.8245,2.6563,-1.9715,1.0844,0.571,-0.1015,1.8905,0.1869,0.1123,-0.0599,0.1222,0.795,-1.272
551.914,Male,1.1383,0.59,-0.3253,0.8554,-2.2652,1.2403,0.9144,-1.4526,1.0844,-0.2047,0.487,1.8905,1.2386,-0.2151,-0.3184,0.1222,-0.0697,0.2705
665.06,Female,0.1378,0.59,-0.3253,-0.6663,0.4572,0.1744,-0.7849,0.2864,1.0844,-0.5707,1.1448,1.8905,-0.5928,1.4751,-1.1206,1.8839,-0.524,-1.272
356.787,Male,0.5248,-1.72,-0.9181,-0.6984,0.5464,-0.537,0.6038,0.2724,-1.1664,-0.6888,1.1448,1.3423,-0.80318402,0.60937211,0.884295207,0.8214,-0.21168747,1.8027
591.243,Female,0.6804,-1.72,0.7743,0.0475,-0.5786,0.1744,1.2943,-1.4526,-0.6583,2.0054,0.6291,1.8905,-0.3236,1.8524,0.6738,1.8839,-1.8876,-1.272
649.095,Female,1.0202,0.98,2.0165,0.7294,0.1041,0.9684,-0.044,0.0995,1.0844,-0.2661,0.5693,-0.3799,-0.5928,-0.2151,-0.6693,0.772836682,-1.8876,-1.272
540.652,Male,-0.5208,0.59,-0.3253,-0.4425,1.323,1.3209,-1.555,-1.0279,-0.6583,-0.2047,0.5693,0.052,-0.3236,-0.094,-0.1903,-0.4089,-0.524,-0.7816
484.331,Female,0.6566,0.59,-0.7784,0.37,-0.1687,-0.6079,0.1251,-0.2406,1.0844,-0.2661,-0.1015,1.4083,1.2386,0.7181,1.4903,-0.4419,-0.1817,-0.6346
481.848,Male,-0.2154,-0.57,-0.6555,-0.4312,-0.5786,-0.3449,0.3692,-0.6146,0.4626,0.7871,-0.6545,0.4637,0.1869,-0.4347,0.0348,-0.825,1.2421,1.2958
655.387,Female,1.3544,0.98,-0.3253,1.5191,-0.5786,0.1744,0.9144,0.8628,1.0844,2.0054,1.8164,0.8794,1.2386,1.8524,-0.3184,1.8839,-1.8876,-1.272
619.826,Male,0.2938,-0.57,-1.256,0.06,-0.1687,0.1744,-0.94,1.2316,0.0281,0.1956,-0.1015,0.052,-0.5928,-0.5589,-0.3184,1.2374,-1.0064,-1.272
747.646,Female,0.8921,1.36,-0.99,0.4668,-0.9282,1.8245,-0.239,1.4205,1.0844,0.3709,0.4221,1.8905,-0.5928,1.1969,-1.2641,1.8839,-1.126,-1.272
599.563,Female,-0.1188,0.98,-0.0363,-0.068,-0.1687,0.6134,-0.044,-0.8775,1.0844,-0.733,0.1187,-0.3799,-0.5928,-0.5589,-0.6913,-0.825,0.409,0.2705
578.818,Male,1.2824,-1.72,-0.3253,0.973,2.0073,0.1744,-0.044,-0.0176,-0.6583,2.0054,-0.1015,-1.109,-0.5928,1.8524,-0.3184,1.0657,-0.0697,-1.272
491.974,Female,0.4849,-0.18,0.7743,-0.2484,0.1915,0.9888,0.0595,0.2694,0.4667,-0.9792,-0.1015,0.4637,0.1869,-0.094,-0.5635,-0.4419,0.409,0.2705
399.925,Male,0.4092,-1.72,1.5844,0.2591,0.4572,0.1744,1.8669,-1.4526,1.0844,2.0054,1.8164,0.4637,-1.566,0.5761,0.3704,0.1222,2.022156081,0.8232
541.487,Male,1.542,0.59,-0.3253,1.8151,-0.5786,0.1744,1.2943,-0.4556,-1.1507,0.7262,-0.1015,0.4637,-2.2325,-0.4347,-1.3126,0.1222,0.409,1.6524
549.307,Female,1.8701,-1.72,-0.3253,2.2415,-0.5786,-0.8262,1.8669,0.1499,-0.6583,0.1956,-0.1015,0.4637,0.1869,-0.2151,-0.5707,0.1222,-1.8876,0.2705
448.816,Male,-0.2559,-0.18,-0.3253,-0.1967,-0.5786,0.1744,-0.3918,-1.9715,1.0844,0.1956,-0.772,-1.8939,1.2386,1.8524,-0.1769,0.1222,0.409,-1.272
644.392,Female,1.5994,-0.18,1.1225,2.1205,2.0073,1.8245,1.2243,1.2316,1.0844,2.0054,1.8164,-0.2006,1.2386,1.1969,2.7249,1.8839,-1.8876,-1.272
626.678,Male,1.0813,1.36,-1.6391,0.0944,-1.4537,-0.6336,0.333,1.0781,1.0844,0.1244,0.9982,-1.8939,1.2386,1.4751,-0.6693,1.8839,-1.8876,-1.272
520.2,Male,0.2639,-0.18,-0.9181,0.3318,-0.5786,-0.8687,0.333,0.0995,1.0844,0.1956,-0.1015,-0.6133,-0.5928,0.1123,0.6818,-0.4089,0.795,-0.4021
654.858,Female,0.8601,0.59,0.3993,0.5748,0.635,1.8245,-0.3918,0.638,1.0844,-0.9792,1.0596,0.4637,1.2386,1.8524,0.6818,0.353474291,-0.524,-1.272
569.052,Male,0.0163,-0.57,1.0179,-0.8216,1.323,0.658,-1.4787,1.0781,0.0042,0.571,-0.1015,-0.9295,-0.5928,0.0006,0.0348,1.8839,-1.8876,-1.272
456.293,Female,0.7385,0.59,-0.3253,-0.0497,-0.474,0.1744,-0.112,0.1372,1.0844,-0.2661,-0.7233,-0.3799,-0.5928,0.7181,-0.4509,0.8214,-0.524,0.2705
602.505,Male,0.0586,0.59,-0.6555,-0.1749,-0.5786,-0.5551,0.3692,-0.523,1.0844,-0.5707,-0.6545,-0.2006,1.2386,0.2224,0.1731,0.1222,1.2421,-1.272
641.684,Female,0.9191,0.98,2.0165,0.7143,0.1915,1.3209,0.5236,2.6131,1.0844,-0.2661,1.1448,0.4637,-0.5928,0.1123,-0.5707,1.8839,-1.126,-1.272
491.647,Female,0.9143,-1.72,0.7743,0.9002,0.4599,1.8245,1.8669,-0.1542,1.0844,-2.345,1.8164,-0.9823,1.2386,0.5761,-0.3184,0.1222,-0.524,0.2705
702.964,Female,0.9306,0.21,-1.6391,0.6459,-0.1687,0.1744,0.9144,0.638,1.0844,-0.2661,-0.1015,0.4637,0.7301,0.5761,-0.6765,0.1222,-0.0697,0.2705
552.276,Male,0.9989,-1.34,1.5844,0.4922,0.8329,1.8245,1.8669,-1.7421,1.0844,0.7871,0.5693,-0.2006,0.1869,0.4317,0.6818,0.1222,-0.0697,-1.272
521.949,Female,-0.8127,0.21,-1.6391,0.3624,-0.9282,0.5665,2.6563,-0.2704,-2.5375,1.2643,1.1448,-0.2459,0.6502,0.1123,-0.4687,-0.4089,0.6313,0.2705
657.53,Female,1.1296,-1.34,0.6398,0.9171,-0.2671,-1.6837,-0.6231,0.9523,1.0844,1.1811,-1.1187,0.3335,-1.566,-1.1295,-0.8395,1.2374,-0.524,-0.8863
424.537,Male,0.531,0.21,0.7743,-0.0056,-0.219434566,1.8245,-0.4985,0.0127,-0.6583,0.1956,-0.1015,-0.687,0.1869,0.3468,-0.3184,0.1222,-0.0697,0.2705
482.598,Female,0.3615,0.21,1.5844,-0.706,0.4572,0.9888,-0.94,2.0787,1.0844,0.1956,0.6291,1.8905,0.3385,0.9703,-0.8281,1.8839,0.5082,0.2705
444.608,Female,0.9815,-0.57,2.0165,1.0432,2.0073,1.8245,1.8669,-2.7114,-2.5375,0.1956,-0.1015,-0.7592,1.2386,-0.094,0.6818,0.1222,-1.8876,-1.272
471.736,Female,0.8975,0.21,-0.3253,0.5606,-0.1716,0.6797,0.4826,0.1499,-2.5375,0.1956,-0.6545,0.8794,0.5012,1.8524,0.2749,1.2374,-0.0697,0.2705
602.191,Female,-0.6201,1.36,0.2012,-0.4045,0.4546,0.6132,-0.1536,-0.4081,0.0042,0.571,0.487,0.8794,-1.9534,-0.6331,-0.8745,0.1222,-0.0697,0.2705
