"Gender","ESCS","METASUM","HOMEPOS","ICTRES","JOYREAD","PV1READ"
2,-0.2851,-1.1713,-0.2419,-0.3586,-1.2973,473.12
2,0.8692,-2.0098,1.2196,1.2041,1.9344,570.44
2,0.4218,-2.0098,1.2196,0.3453,-0.9169,443.29
2,0.606,-0.3327,0.2843,0.3453,-1.6151,434.56
2,0.4058,-2.0098,-0.6956,-0.3586,-0.1533,508.07
2,-0.3638,-0.752,0.0976,0.3453,-0.4746,343.65
2,1.8176,-1.5905,2.5602,1.2041,-1.2973,444.42
2,0.1399,-0.3327,0.7021,1.2041,0.0665,549.6
1,-0.2135,-1.5905,0.9439,0.3453,0.0665,440
1,1.1832,0.0865,1.5475,1.2041,0.2959,474
1,0.0857,-0.752,0.7021,1.2041,-0.4746,546.21
1,0.6116,-0.3327,0.0976,-0.3586,0.9601,688.17
1,-0.0315,-1.1713,-0.3986,-1.1171,0.3363,551.37
1,1.1832,0.0865,1.5475,0.3453,1.289,659.33
1,0.3145,-2.0098,0.9439,1.2041,-0.3675,542.79
1,0.606,-1.1713,0.2843,1.2041,1.6882,597.29
1,0.3962,0.5058,0.2843,0.3453,0.1798,467.09
1,0.4289,-1.1713,0.7021,1.2041,0.417,496.48
1,1.1069,0.0865,0.4835,0.3453,0.9601,641.7
1,0.1316,-2.0098,0.4835,-0.3586,0.5421,641.62
1,0.2642,NA,0.2843,0.3453,-0.1533,462.24
1,0.4206,-1.1713,0.4835,-0.3586,1.289,462.88
1,-0.0248,NA,0.2843,0.3453,0.8127,455.01
1,-0.4416,-0.3327,0.0976,-0.3586,-0.3675,511.34
1,-0.1526,-2.0098,0.0976,1.2041,0.0665,569.88
2,-0.632,NA,0.2843,-0.3586,-1.1624,458.05
2,-0.4588,-1.5905,-0.0765,0.3453,-1.1624,333.31
2,0.8069,-1.1713,-0.0765,-0.3586,-0.0441,468.15
2,-0.4886,0.5058,0.9439,0.3453,-0.1533,609.88
2,-0.9977,-0.752,-0.978,-2.7224,-0.8022,466.7
2,-0.5006,-2.0098,0.4835,1.2041,2.2383,474.32
2,1.2433,-0.752,-0.2419,-1.1171,0.5421,624.79
2,0.1065,0.925,0.4835,-0.3586,-1.6151,426.94
2,1.1931,0.0865,0.7021,0.3453,-0.9447,461.57
2,0.5068,-0.752,-0.8378,-1.8035,1.4768,650.37
2,1.0548,0.5058,0.2843,1.2041,-1.6151,461.01
2,-0.0448,-0.752,-0.8378,-0.3586,-0.6909,548.55
2,0.6318,-0.3327,0.4835,-0.3586,-0.6909,590.96
2,-0.0642,-2.0098,-0.0765,-1.1171,-0.3675,563.87
2,0.5243,-0.752,0.9439,0.3453,-1.6151,547.35
2,-0.6189,0.0865,-0.5495,-1.1171,-0.3042,444.34
2,-0.1017,-0.3327,-0.2419,0.3453,-1.6151,376.76
2,-0.7867,-2.0098,-0.2419,0.3453,-1.8161,444.18
2,0.0728,0.925,-0.3986,-0.3586,-0.3675,337.71
2,0.1405,-0.752,-0.6956,-1.1171,-1.2973,473.92
2,-0.6423,-2.0098,-0.0765,-0.3586,NA,484.1
2,0.0788,NA,0.4835,0.3453,-1.6151,393.35
1,-0.4447,0.5058,-0.978,-2.7224,1.6882,493.38
1,0.8861,0.5058,-0.0765,-0.3586,0.1798,506.17
1,0.3962,0.925,0.2843,1.2041,3.495,663.07
1,-0.2297,0.0865,0.7021,0.3453,-0.4746,501.96
1,-0.1324,0.0865,0.4835,-0.3586,-0.1533,450.09
1,-1.0216,-0.752,-0.8378,-2.7224,1.9344,525.72
1,-0.7428,0.5058,-0.3986,-0.3586,0.417,604.76
1,1.5297,0.5058,2.5602,1.2041,0.1798,625.97
1,0.1663,0.5058,0.7021,0.3453,-0.1533,567.98
1,-0.5992,0.925,0.7021,1.2041,-0.3675,545.97
1,0.6318,1.3443,0.4835,0.3453,0.5421,524.44
1,0.053,-0.752,0.2843,-0.3586,-0.4746,543.27
1,0.6852,-2.0098,0.2843,-0.3586,1.289,646.38
1,-0.6283,0.925,-0.8378,-2.7224,1.6882,639
1,1.1822,-0.3327,0.8753,-0.3586,0.9601,448.5
1,0.8763,-0.752,0.7021,0.3453,-0.8022,462.56
1,-0.4686,0.5058,-0.8378,-1.1171,1.118,541.76
1,1.2093,0.5058,0.9439,0.3453,-0.3675,510.78
1,0.2881,1.3443,0.9439,0.3453,1.4768,558.29
1,-0.2116,-2.0098,0.4835,0.3453,-1.2973,593.16
1,-0.5225,-0.752,-0.978,-2.7224,1.4768,563.13
1,-0.2162,1.3443,-0.3986,-1.1171,-0.6909,569.33
1,-1.6011,0.5058,-1.8389,-2.7224,3.495,547.64
2,-0.186,-0.3327,0.2843,0.3453,-0.5824,501.82
2,1.0284,-1.1713,0.2843,1.2041,-0.3675,476.8
2,-0.0579,-1.1713,-0.3986,-1.1171,0.6743,413.07
2,-0.6811,0.0865,-0.2419,-0.3586,-1.4461,338.04
2,-0.1664,0.5058,-1.5409,-1.1171,-1.6151,525.39
2,-0.1685,-0.3327,-0.0765,-0.3586,-2.072,541.18
2,1.5528,0.925,1.5475,0.3453,2.6632,555.37
2,0.9041,0.0865,0.7021,0.3453,0.2959,645.08
2,0.5609,-1.5905,0.7021,0.3453,-1.2973,501.66
2,0.6799,-1.1713,-0.3986,-1.1171,-0.4746,501.1
2,-0.5755,0.5058,-0.2419,-0.3586,-0.2604,421.89
2,0.0794,0.925,0.2843,1.2041,-1.6151,527.15
1,-0.7214,-0.3327,-0.0765,0.3453,0.0665,473.28
1,-0.6858,NA,-1.1173,-1.8035,-3.2265,375.97
1,-1.2512,-2.0098,-1.688,-1.8035,0.5421,376.77
1,-0.5756,-0.3327,-1.6483,-1.1171,0.2959,491.71
1,1.2607,-0.752,-0.3986,-0.3586,1.118,255.78
2,-0.5797,-0.3327,-0.8503,-0.3586,-0.3675,326.33
2,-0.4435,-2.0098,-0.2419,-1.1171,-1.1624,451.15
2,0.8401,-1.1713,1.5475,0.3453,-0.0441,377.48
2,-0.5792,NA,0.2843,0.3453,-0.0441,269.09
2,-0.3531,-2.0098,-0.978,-0.3586,0.3474,362.65
2,-1.2262,NA,-1.688,-2.7224,0.5421,353.99
2,-1.3412,-1.1713,-1.6483,-2.7224,-1.4461,379.4
2,-0.4685,-0.752,-0.1046,0.3453,0.1798,287.85
1,1.6083,1.3443,0.6837,0.3453,0.417,705.96
1,1.3413,0.5058,0.9439,1.2041,1.289,697.15
1,1.6617,0.5058,2.5602,1.2041,1.6882,730.27
1,0.3942,-2.0098,0.4835,0.3453,0.0665,389.32
1,-0.52,-1.1713,-0.8378,-1.1171,0.1798,373.19
1,0.6376,-1.1713,1.9644,0.3453,0.9601,547.48
1,1.1069,0.0865,0.4835,-0.3586,1.289,682.13
1,-0.4416,-2.0098,0.0976,-0.3586,-1.4461,526.43
1,0.6996,-0.3327,-0.5495,-0.3586,0.6743,598.64
1,0.8441,-0.3327,1.2196,0.3453,-1.1624,585.53
1,1.3971,0.5058,1.2196,0.3453,1.6882,631.37
1,-0.512,-0.752,-0.5495,-1.1171,-0.1533,572.11
1,0.4268,0.5058,0.0976,-1.1171,3.495,704.06
1,0.8499,0.925,0.7021,-0.3586,0.1798,506.09
1,1.1597,-0.3327,0.4835,0.3453,0.8127,543.19
1,1.0522,-2.0098,0.9439,0.3453,0.6743,444.21
1,-0.6373,NA,-0.3986,-1.1171,0.8127,447.78
1,0.9499,-0.3327,0.4835,0.3453,0.8127,551.85
2,-0.2212,-2.0098,-0.0765,-0.3586,-0.1533,634.81
2,-0.916,-0.752,-0.8378,-1.1171,-0.1533,482.42
2,-1.0135,0.925,-0.5495,-1.1171,-0.1533,564.35
2,1.1829,-1.1713,0.9439,0.3453,-0.2604,576.37
2,1.2885,-2.0098,0.9439,0.3453,-0.1276,477.21
2,0.9548,-0.752,0.0976,1.2041,-0.5824,560.26
2,0.5539,-0.3327,0.4835,1.2041,-1.2973,501.34
2,0.8209,-2.0098,-0.2419,0.3453,-1.8161,588.24
2,0.5788,-2.0098,1.2196,0.3453,0.1798,440.89
2,-1.1932,-1.1713,-1.5409,-2.7224,0.9601,480.17
2,0.6221,-0.752,-0.0765,0.3453,0.8127,533.32
2,0.3439,0.5058,1.2196,1.2041,NA,568.12
2,0.6204,0.0865,-0.5495,-1.1171,-1.1624,542.22
2,-0.3191,-0.3327,0.9439,1.2041,0.2959,491.07
2,-0.5195,-1.5905,-0.6956,-1.1171,1.6882,517.85
2,1.2374,-0.3327,1.5475,1.2041,-0.0441,666.16
2,0.5365,-2.0098,-0.6956,-1.1171,-1.0365,410.67
2,0.6852,-2.0098,0.2843,-0.3586,-0.6909,514.56
2,1.3149,0.0865,0.9439,1.2041,-0.8022,556.65
1,-0.1795,-0.752,-0.2419,0.3453,0.6743,533.82
1,-0.4538,-1.1713,-0.3986,-0.3586,-0.8022,481.94
1,-0.2757,-1.1713,-0.5495,-0.3586,0.9601,622.71
1,0.8661,0.925,0.9439,0.3453,0.5421,539.94
1,-0.2149,0.5058,0.9439,0.3453,0.8127,463.59
1,-0.1575,-2.0098,0.4835,0.3453,0.2959,436.9
1,-1.1846,-0.3327,-1.1173,-2.7224,2.6632,437.7
1,1.1139,0.0865,0.7021,-0.3586,2.6632,652.82
1,0.8925,-0.3327,0.9439,-0.3586,-1.2973,526.11
1,1.4299,1.3443,0.0976,-0.3586,-1.4461,577.27
1,0.5985,1.3443,-0.0765,-2.7224,0.417,575.44
1,-0.6159,0.5058,-0.0765,-0.3586,0.5421,527.7
1,-1.0297,-2.0098,-1.2566,-1.1171,-1.1624,443.26
1,-0.1526,1.3443,0.0976,0.3453,0.1798,543.59
1,-0.9535,-2.0098,-0.8378,-1.8035,0.9601,457.24
1,-0.1221,-0.3327,-0.6956,-1.1171,-1.6151,474.87
1,-1.0262,0.5058,-1.1173,-2.7224,1.289,565.44
1,-0.3272,-1.5905,-0.5495,0.3453,-0.0441,514.99
2,-0.3875,0.5058,-0.6956,0.3453,0.0665,545.43
2,1.2195,1.3443,0.7021,0.3453,1.118,674.82
2,0.0537,-2.0098,0.4835,-0.3586,-1.4461,478.01
2,0.3457,1.3443,-0.2419,0.3453,-0.4746,545.99
2,-1.3464,NA,-2.3312,-1.1171,-1.8161,497.57
2,0.8069,-0.752,-0.0765,-1.8035,-0.2604,565.87
2,0.8678,0.0865,1.5475,1.2041,0.5421,652.21
2,-0.5647,1.3443,-0.5495,-0.3586,-1.0365,555.37
2,0.4796,-2.0098,0.0976,-0.3586,-1.8161,398.4
2,1.2093,-0.752,0.9439,-0.3586,1.118,626.16
2,1.2156,-1.1713,1.9644,1.2041,-1.8161,389.42
2,-0.8973,NA,-1.9956,-1.1171,-0.5824,363.29
2,0.4634,-2.0098,-0.5495,0.3453,-1.2973,342.85
2,-0.1749,-2.0098,-0.6956,0.3453,-0.8022,493.72
2,-0.6125,0.5058,-1.5409,-2.7224,-1.8161,442.81
2,-0.8184,-0.752,-1.688,-2.7224,-1.2973,450.75
2,2.3106,-1.1713,3.7374,1.2041,1.289,616.46
2,0.6799,-0.3327,-0.3986,-1.8035,0.417,557.21
2,-0.7428,0.5058,-0.3986,-1.1171,-1.2973,416.04
1,0.9812,1.3443,0.0976,-0.3586,-1.2973,538.58
1,-0.1671,0.925,-0.0765,-1.1171,-0.4746,545.58
1,0.9756,0.0865,0.2843,1.2041,0.1798,512.13
1,0.726,0.5058,-0.5495,-1.1171,-0.0441,651.31
1,0.0794,1.3443,0.2843,-0.3586,-0.3675,484.88
1,-0.7015,0.5058,-0.6956,0.3453,0.6743,537.63
1,0.6124,0.0865,-0.8378,-0.3586,0.5421,565.67
1,-0.2677,1.3443,-0.3986,-0.3586,NA,533.02
1,0.3427,1.3443,0.4835,1.2041,0.0665,566.94
1,0.4998,1.3443,0.4835,1.2041,0.6743,584.18
1,1.0614,0.0865,1.9644,0.3453,1.9344,615.32
1,-0.4435,-2.0098,-0.2419,-0.3586,-1.8161,364.45
1,0.6318,0.925,0.4835,-0.3586,0.2959,634.79
1,-0.8023,-0.752,-0.5495,-1.1171,0.6743,615.48
1,1.1409,-0.752,0.0976,-1.1171,-1.1624,440
1,1.4204,0.0865,0.9439,1.2041,-0.1533,565.36
1,1.5821,-0.3327,0.4835,-1.1171,-1.4461,379.55
1,-0.1143,1.3443,-0.0765,-0.3586,-0.3675,448.82
1,1.4472,-0.3327,1.5475,0.3453,0.9601,746
2,-0.5949,-0.3327,-0.2913,-0.3586,-0.5824,501.9
2,-0.652,0.5058,-0.8378,-1.1171,-0.3675,496.45
2,0.4732,-0.3327,1.5475,-0.3586,0.8127,464.3
2,0.1901,0.5058,-0.2419,-1.1171,0.9601,695.58
2,0.1628,0.0865,0.0976,-0.3586,0.8127,523.94
2,0.0728,-0.3327,-0.3986,-0.3586,0.2959,542.14
2,-0.2199,-2.0098,-0.0765,-0.3586,-0.9169,499.41
2,1.186,-0.3327,1.2196,0.3453,0.8127,631.53
2,-0.2059,0.5058,-0.2419,-1.1171,-0.4746,411.47
2,-0.1564,0.925,-1.1173,-2.7224,-0.2604,566.11
2,1.4014,NA,0.8956,1.1957,-1.1972,474.48
2,1.0548,0.0865,0.2843,-1.1171,-0.5824,530.44
2,-0.3096,-2.0098,0.0976,-1.1171,NA,560.34
2,0.7632,1.3443,0.9439,1.2041,-0.2604,495.4
2,1.2195,-2.0098,0.7021,-0.3586,-0.9169,441.13
2,1.3971,-0.752,1.2196,1.2041,NA,561.3
2,0.0241,-2.0098,0.9439,0.3453,-1.1624,612.21
2,0.5268,1.3443,0.2843,-0.3586,-0.6909,599.14
2,0.3698,-2.0098,0.2843,-0.3586,-0.4746,473.44
2,1.2885,0.5058,0.9439,0.3453,-1.6151,680.83
2,-0.1079,0.5058,0.9439,0.3453,0.0665,583.59
1,-0.0248,-0.3327,0.2843,0.3453,-0.1533,475.83
1,-0.2356,-0.752,-1.1173,-0.3586,0.5421,529.05
1,-1.5653,-0.3327,-1.1173,-1.8035,0.2959,453.82
1,-0.7246,0.0865,-1.688,-2.7224,1.4768,615.56
1,-0.2012,-0.752,-0.3435,NA,-1.1986,399.09
1,0.9774,0.0865,-1.1173,-2.7224,-0.5824,351.74
1,-0.9655,NA,-0.6956,-1.1171,-0.3675,367.23
1,-0.7214,-0.752,-0.0765,0.3453,0.1798,370.25
1,-0.368,-2.0098,0.2843,0.3453,0.9601,426.42
1,0.1828,0.0865,1.5475,0.3453,0.2959,523.65
1,-0.9688,0.0865,-0.8378,-0.3586,0.417,416.56
1,-0.4768,-0.752,-1.3978,-2.7224,-1.0365,378.75
1,-1.5532,NA,-1.4994,-1.8035,NA,181.34
1,-2.4417,NA,-1.8389,-2.7224,-0.2604,360.72
1,-0.2351,-1.1713,0.0928,-0.6463,0.1798,353.65
1,-0.2086,-2.0098,-0.2419,-1.1171,0.1798,238.06
1,-0.8091,-1.1713,-1.8389,-1.8035,0.5421,504.43
2,-0.6811,0.925,-0.2419,0.3453,0.9601,614.93
2,-1.4343,NA,-2.514,-2.7224,-0.1533,346.13
2,-0.3619,-0.752,-0.6975,-0.3586,-0.4746,286.73
2,0.0728,NA,-0.3986,-0.3586,-0.4746,269.89
2,0.0741,-0.752,-0.3986,-0.3586,0.2959,444.9
1,-1.0769,-0.3327,-0.978,0.3453,-0.6909,437.46
2,NA,NA,NA,NA,NA,264.28
2,-0.1545,-0.752,-0.2419,-0.3586,0.2959,388.46
2,-0.0199,0.0865,0.7021,0.3453,0.6743,501.82
2,-0.8977,-2.0098,-1.2566,-2.7224,0.417,402.25
2,-0.7317,-0.3327,-0.1026,1.1957,-0.6909,269.89
2,-1.3744,0.0865,-1.3978,-1.1171,-0.4746,407.94
2,-0.8365,0.5058,-1.688,-2.7224,-2.4469,348.54
2,0.4223,-0.752,-1.2566,-1.1171,0.417,300.68
1,0.1206,0.925,-0.0765,-0.3586,-0.0441,640.59
1,2.0016,0.5058,1.5475,1.2041,0.0665,607.54
1,0.0336,0.925,0.0976,1.2041,1.4768,556.86
1,0.4732,0.5058,1.2196,0.3453,0.417,466.37
1,1.6155,0.925,0.7021,0.3453,0.8127,532.86
1,-0.0351,-2.0098,-0.0765,-0.3586,-1.2973,358.1
1,-0.0287,-1.1713,0.9439,1.2041,-0.1533,419.5
1,-0.2941,0.5058,-0.3986,0.3453,-1.0365,490.13
1,0.9548,0.925,0.0976,-0.3586,-0.9169,574.49
1,0.5268,-2.0098,0.2843,0.3453,-0.9169,497.59
1,0.3511,0.0865,0.7021,-0.3586,-3.2265,385.11
1,0.9548,0.5058,0.0976,-0.3586,-2.072,462.32
1,0.4289,0.925,0.7021,0.3453,-0.0441,524.29
1,1.4532,0.5058,1.9644,1.2041,1.6882,593.64
1,NA,NA,-3.2675,NA,-1.0901,458.11
2,-0.916,-0.3327,-0.8378,-0.3586,-1.2973,488.35
2,-0.2216,0.925,-0.5495,-0.3586,-0.3675,585.91
2,1.1474,NA,1.3192,NA,-0.1401,482.34
2,0.0044,-0.3327,0.0976,1.2041,-1.8161,423.73
2,1.2357,-1.5905,0.9439,1.2041,0.417,490.83
2,0.8756,0.5058,0.0976,-1.1171,-0.1533,553.93
2,1.3971,0.0865,1.2196,1.2041,-0.4746,405.06
2,0.4464,0.925,0.9439,0.3453,-1.4461,386.3
2,0.0213,-0.3327,-0.3986,-0.3586,-0.4746,471.03
1,1.1069,-2.0098,0.4835,-0.3586,0.417,561.86
2,-0.1607,-0.752,0.9439,0.3453,-0.6909,420.85
2,-0.512,-2.0098,-0.5495,-1.1171,0.417,448.75
2,1.2093,-0.3327,0.9439,1.2041,0.1798,534.45
2,0.1636,0.925,0.7021,0.3453,0.5421,655.98
2,1.1069,0.0865,0.4835,-1.1171,0.1798,499.49
2,0.9284,0.0865,0.0976,0.3453,-0.3675,690.85
2,0.7373,-0.752,0.4835,0.3453,-1.4461,551.44
1,0.2289,1.3443,-0.0765,-1.8035,1.6882,601.66
1,-0.9655,0.0865,-0.6956,-1.1171,0.417,444.05
1,-1.4597,-0.3327,-1.1173,-1.1171,-0.4746,482.02
1,0.1875,1.3443,-0.978,-1.1171,-1.4461,522.14
1,-0.0101,1.3443,-0.0765,0.3453,0.5421,529.61
1,0.0146,0.925,-0.5495,-0.3586,1.9344,682.05
1,0.9548,-2.0098,0.0976,0.3453,0.0665,556.3
1,0.8956,0.5058,1.5475,1.2041,0.417,370.97
1,0.1889,-1.5905,-0.2448,0.2936,0.0665,394.8
1,0.3081,0.5058,-0.0765,1.2041,0.0665,425.22
1,-0.4822,NA,0.3965,0.284,-0.1533,334.19
1,0.8401,-0.3327,1.5475,1.2041,-0.2604,470.82
1,0.4796,0.0865,0.0976,0.3453,0.0665,486.15
1,-0.3008,-0.752,-0.5495,0.3453,0.1798,493.46
1,-0.2574,0.925,0.7021,0.3453,0.6743,555.82
1,0.1219,0.5058,-0.0765,-0.3586,3.495,597.13
2,1.4472,0.0865,1.5475,0.3453,-2.072,505.75
2,0.7394,-0.3327,0.2843,-1.1171,0.2959,524.02
2,0.1033,-2.0098,0.9439,1.2041,-1.1624,438.16
2,1.1931,0.5058,0.7021,0.3453,1.289,510.48
2,0.067,-1.1713,-0.4131,-0.6463,-0.6909,330.26
2,1.5264,-0.752,1.5475,0.3453,1.289,541.26
2,1.3181,-2.0098,0.4835,-0.3586,-0.6909,369.06
2,-0.3536,-1.5905,-0.5495,-1.1171,-0.4746,316.79
2,1.5264,0.5058,1.5475,1.2041,0.5421,686.12
2,0.8401,NA,1.5475,1.2041,0.417,546.39
2,0.2177,0.0865,0.7021,-0.3586,-0.9169,582.22
2,0.326,-0.752,0.441,0.2936,NA,448.19
2,1.1832,-0.3327,1.5475,1.2041,-0.9169,514.48
2,-0.155,-2.0098,-1.1173,-1.1171,-0.4746,396.24
2,0.6576,-2.0098,0.9439,0.3453,-1.1624,378.28
1,0.3962,0.925,0.2843,1.2041,1.118,517.85
1,0.0133,NA,-0.5495,-1.1171,0.1798,649.32
1,9e-04,-0.3327,0.4835,1.2041,0.1798,543.03
1,0.4817,1.3443,0.7021,1.2041,-0.1533,464.71
1,0.317,0.5058,0.2843,1.2041,0.5421,470.35
1,1.0541,-0.3327,0.4835,-0.3586,1.6882,565.04
1,0.5289,0.5058,0.4835,0.3453,0.6743,573.3
1,0.5324,1.3443,0.0976,0.3453,-1.1624,493.62
1,-0.2059,0.5058,-0.2419,1.2041,0.5421,517.37
1,1.6683,0.5058,0.7021,0.3453,0.6743,492.51
1,1.06,0.925,1.9644,1.2041,0.6743,461.53
1,0.0477,-0.752,-0.3986,-0.3586,-0.8022,558.6
1,-0.1143,1.3443,-0.0765,-0.3586,1.289,517.77
1,-0.2149,1.3443,-0.3986,0.3453,-1.1624,450.49
1,0.7104,1.3443,0.9439,1.2041,-0.8022,572.98
1,0.9389,-0.3327,-0.0765,1.2041,2.2383,566.55
1,0.1364,-0.752,0.0976,0.3453,-0.3675,320.84
2,0.6318,-0.3327,0.4835,-0.3586,-0.5824,520.01
2,1.1667,0.5058,0.7021,1.2041,-0.1533,502.46
2,-0.6967,-0.3327,-0.5495,-2.7224,-0.4746,397.04
2,1.0335,-0.3327,-0.2419,0.3453,0.9601,585.99
2,1.209,-2.0098,NA,NA,-1.0365,298.03
2,-0.8143,-0.3327,-0.978,0.3453,-1.6151,431.83
2,-0.8287,-0.752,-0.5495,-1.1171,1.118,655.66
2,0.7805,1.3443,-0.0765,-0.3586,-0.3675,582.47
2,0.5013,-2.0098,-0.0765,-0.3586,-1.8161,436.16
2,-1.3166,0.925,-1.1173,-0.3586,-0.3675,546.95
2,1.7108,0.0865,0.9439,0.3453,-0.0441,541.82
2,1.9785,0.0865,2.5602,1.2041,-1.1624,573.49
2,1.1139,0.5058,0.7021,0.3453,-3.2265,457.16
2,-0.102,NA,-0.1723,-0.4084,1.2007,415.24
2,-0.0199,-0.752,0.7021,-0.3586,-1.1624,472.16
2,0.447,1.3443,0.4835,0.3453,NA,577.74
2,0.3631,1.3443,-0.3986,-0.3586,0.9601,561.7
2,-0.2033,0.5058,0.7021,0.3453,-0.2604,402.73
1,0.9255,-2.0098,0.2843,0.3453,-0.3675,505.7
1,-0.1671,-1.5905,-0.0765,-0.3586,-1.2973,502.28
1,-0.8131,1.3443,-0.2419,1.2041,-0.0441,534.61
1,0.9255,0.925,0.2843,0.3453,0.6743,598.24
1,0.3962,0.0865,0.2843,-0.3586,-0.1533,537
1,0.5571,0.5058,-0.978,-1.8035,1.4768,542.79
1,1.0284,1.3443,0.2843,-0.3586,3.495,698.42
1,0.1399,0.5058,0.7021,-0.3586,-0.0441,463.67
1,0.3721,0.925,-0.2419,-1.1171,1.118,550.5
1,0.6116,0.925,0.0976,-1.1171,0.2959,549.71
1,1.6155,-2.0098,0.7021,-0.3586,1.4768,650.83
1,-0.9381,0.5058,-2.159,-1.8035,-0.5824,599.67
1,-0.2304,-1.1713,0.0976,-0.3586,-0.3675,498.63
1,-0.4375,1.3443,-0.6956,-1.1171,1.289,603.57
1,-0.2902,0.5058,0.2843,-1.1171,-0.6909,440.08
1,0.2911,0.5058,1.2196,1.2041,2.2383,483.61
1,-0.1254,-0.3327,-0.8378,-1.1171,0.5421,443.97
1,1.0548,-0.752,0.2843,-0.3586,-1.6151,494.65
2,0.1359,1.3443,-0.2419,-0.3586,-0.4746,554.25
2,-0.0118,0.5058,-0.5495,0.3453,-0.3675,572.2
2,0.1546,0.5058,0.5038,-0.7459,-1.6012,423.09
2,0.2684,-2.0098,0.0976,-0.3586,-0.2604,465.66
2,-0.5534,-0.752,0.4835,0.3453,-1.2973,458.29
2,NA,NA,NA,NA,NA,428.38
2,-0.1529,-0.752,-0.978,-0.3586,-0.4746,569.8
2,0.3976,-1.1713,0.2843,0.3453,-0.2604,384.85
2,0.7394,0.0865,0.2843,-1.1171,-1.1624,461.57
2,-0.9062,-2.0098,-0.0765,-1.1171,NA,400.16
2,0.1828,0.0865,1.2196,0.3453,-0.2604,435.04
2,0.2539,-1.1713,-0.0765,0.3453,-1.5678,421.17
2,-0.3638,-2.0098,0.0976,-0.3586,-0.6909,593.69
2,-0.2587,1.3443,-0.2419,-0.3586,-0.5824,611.89
2,-0.1782,-0.752,-0.8378,-1.1171,-0.8022,474
2,0.4233,0.5058,0.4835,-0.3586,0.8127,621.43
2,0.6421,-1.5905,-0.6956,-1.1171,-1.8432,490.35
2,0.4206,-0.3327,0.4835,-0.3586,-1.2973,353.83
2,-0.7867,-0.752,-0.2419,-0.3586,-0.5824,475.84
2,-0.8599,-2.0098,-0.6956,-0.3586,-2.072,430.31
1,0.317,0.5058,0.2843,1.2041,0.8127,555.03
1,1.8993,-1.1713,2.5602,0.3453,-0.8022,547.64
1,0.028,-1.1713,0.2843,-0.3586,0.5421,541.44
1,1.0277,-0.752,0.4835,-0.3586,0.1798,549.15
1,0.4268,-2.0098,0.0976,-1.1171,0.5421,621.28
1,1.9257,-2.0098,2.5602,1.2041,0.6743,423.24
1,-0.4789,-2.0098,-0.3986,-0.3586,-1.4461,446.59
1,-0.1531,-2.0098,-0.2419,-0.3586,0.9601,527.38
1,-0.1003,-2.0098,-0.2419,-0.3586,-0.1533,496
1,0.8737,1.3443,-0.2419,-0.3586,-0.2604,622.23
1,-0.7589,-0.3327,0.0976,0.3453,1.289,443.34
1,-0.527,0.5058,0.4835,1.2041,-1.2973,528.26
1,0.1405,1.3443,-0.6956,-0.3586,-1.1624,428.32
1,1.9521,0.5058,2.5602,1.2041,1.4768,577.43
1,0.2392,0.0865,0.2843,0.3453,0.8127,600.31
1,-0.2096,-0.752,0.2843,-0.3586,0.2959,561.62
1,0.6221,-1.5905,-0.0765,-1.1171,3.495,615.64
1,-0.2339,1.3443,-0.0765,-0.3586,1.6882,430.39
1,-2.1381,-0.3327,0.0976,0.3453,0.1798,530.8
1,0.9912,-2.0098,0.9265,1.2041,-0.3675,442.38
2,0.8499,-0.3327,0.7021,0.3453,-0.6909,345.65
2,-0.3008,0.5058,-0.5495,-0.3586,-1.2973,472.88
2,-1.0757,-2.0098,-3.7801,-2.7224,NA,440.65
2,1.7172,0.5058,1.9644,1.2041,NA,581.82
2,-0.11,-0.3327,-1.3978,0.3453,-2.4469,454.52
2,0.5678,-2.0098,-0.3483,-1.2264,-1.8161,466.54
2,-0.2941,-0.752,-0.3986,-1.1171,-0.8022,561.38
2,-0.2046,-1.5905,-0.8378,0.3453,-1.1624,490.35
2,0.7108,0.5058,1.2196,1.2041,-0.8022,483.94
2,1.3179,-0.752,1.2196,1.2041,0.0665,483.86
2,1.6644,-0.3327,1.9644,0.3453,0.0665,505.02
2,1.1069,1.3443,0.4835,1.2041,-0.8022,593.85
2,0.8555,0.925,-0.0765,0.3453,-1.2973,534.12
2,-0.0551,-0.3327,0.9439,-0.3586,-1.4461,398.96
2,0.6021,-0.3327,0.9439,0.3453,-0.9169,595.93
2,-0.103,-1.1713,-0.2419,-0.3586,-0.2604,496.85
2,1.0868,-0.752,0.0976,-0.3586,-0.5824,554.81
2,-0.1621,0.5058,-0.3986,-0.3586,-0.1533,450.75
2,1.0284,-2.0098,0.2843,-0.3586,0.1798,512.8
1,-0.0579,-1.1713,-0.3986,-2.7224,-0.0441,440.16
1,-0.2587,0.5058,-0.2419,0.3453,1.6882,479.24
1,0.0025,0.5058,-0.2419,-0.3586,-0.8022,465.5
1,-1.1603,-1.1713,-1.2566,-1.8035,-0.7757,457.79
1,-0.2493,0.925,-0.5495,0.3453,0.1798,408.86
1,-0.0015,0.925,-1.2566,-0.3586,-0.0441,461.61
1,0.3511,0.5058,0.7021,0.3453,1.289,449.45
1,-0.2954,0.925,-0.3986,0.3453,1.9344,514.2
1,-1.1349,-2.0098,-1.9956,-2.7224,-0.0365,325.45
1,-0.1512,-0.3327,0.0976,-0.3586,-0.1533,321.16
